1810.77
2497.451
1101.383
2207.287
2798.609
2871.998
2750.044
2529.882
2684.575
2721.136
2587.888
2760.521
2650.966
2718.465
2648.761
2519.128
2503.583
2356.601
2213.446
1939.598
1557.839
1704.279
1439.367
1218.692
1229.544
1227.978
1683.598
2325.4
2768.584
2562.076
2586.372
2750.501
2761.956
2712.906
2760.513
2696.667
2922.676
2628.989
2564.477
2695.388
2552.618
2324.313
2417.95
2528.118
2331.794
2056.971
1886.23
1918.637
1495.724
1447.82
1281.574
1100.593
1003.822
812.542
1184.273
1615.847
2069.789
2431.691
2647.998
2561.419
2756.446
2630.035
2778.817
2602.23
2393.538
2452.78
2505.095
2386.408
2255.338
2179.997
2388.335
2299.176
2467.616
2414.904
1367.445
1840.844
2005.098
1803.329
1495.973
1302.734
1227.005
1709.165
1880.716
2049.203
1954.237
1844.549
1731.718
1467.286
1691.07
1642.348
1660.649
1580.925
1505.033
1745.6
1544.858
1309.588
1445.384
1699.244
2303.927
2739.171
2142.533
2487.072
2217.001
2440.654
1675.916
1675.916
2218.366
2194.208
2033.025
2159.92
2490.984
2317.588
2003.286
2185.193
2098.544
2024.151
2048.528
1648.355
1847.419
1750.111
1664.751
1753.08
1350.737
1306.596
1074.68
1054.425
1402.068
1863.276
2479.391
2530.057
2639.635
2624.342
2124.811
2383.03
2187.879
1743.246
3040.632
2135.375
1898.511
2169.849
2210.629
2244.355
2144.873
2207.244
2306.184
1831.926
1874.494
1273.794
1520.196
1350.665
1547.239
1420.25
1563.183
1751.045
1658.201
1571.355
1520.533
1641.09
2452.591
2854.295
2223.854
2601.818
2815.658
2532.524
2558.998
2099.488
2886.904
2982.012
2491.048
2523.744
2354.446
2228.432
2137.918
2202.803
2002.823
1627.131
1835.684
1547.272
1565.3
1111.078
1115.217
1176.401
1660.184
2098.321
2171.061
2395.713
2428.879
2459.803
2345.931
2319.071
1983.878
2492.114
2296.44
2468.236
2111.466
2111.466
1871.701
2116.065
2360.026
1989.836
2058.931
2035.948
1795.788
1700.268
1443.456
1407.064
1359.156
1481.263
1857.945
2403.154
2625.398
2525.491
2617.964
2342.81
2374.078
2205.76
2438.189
2269.006
2191.521
2419.006
2233.358
2383.492
2215.225
2428.487
2109.709
2121.519
1403.582
1967.087
1930.726
1750.45
1759.997
1674.87
1551.369
1282.652
1425.387
1430.924
1886.701
1881.161
1909.7
1857.487
1593.552
1512.367
1784.563
1490.211
1681.866
1825.743
1370.521
1872.181
1518.383
1720.164
1766.799
1746.445
1633.396
1470.623
1742.694
1538.729
972.806
1436.143
1814.074
2344.592
2628.601
2797.798
2665.23
2329.789
2152.337
2364.135
2560.048
2241.048
2181.313
2225.999
2051.465
2260.392
1975.613
2102.474
1813.532
1659.171
1658.781
1450.996
1551.756
1397.335
1234.509
1141.604
1033.648
1315.984
1758.614
2097.714
1400.765
1400.765
4301.191
2670.085
2537.989
2429.053
2578.123
2436.301
2410.199
2309.156
2289.751
2260.348
2153.995
2144.273
1841.245
2105.492
2053.808
2062.478
1592.556
1559.945
1565.773
1512.257
1313.37
1365.812
1658.65
2026.407
2508.762
2478.402
2209.132
2312.03
2663.413
1542.848
1542.848
3519.359
2454.128
2546.887
2396.149
2309.45
2434.41
2516.268
2225.593
2258.156
2054.752
2354.852
1948.507
2096.409
1579.489
1672.575
1377.523
1382.387
1289.355
1502.38
1186.659
1275.425
1537.59
1856.13
2747.947
2339.019
2496.44
2230.064
