0.95768,
0.30598,
0.78756,
1.51069,
1.19441,
1.37687,
1.10212,
0.78617,
0.78591,
0.91047,
0.13766,
0.86024,
0.35358,
1.07623,
0.44511,
1.20117,
0.24569,
2.09863,
1.25916,
1.78236,
2.14726,
1.59046,
1.32377,
0.30992,
0.70031,
0.74171,
0.99924,
1.95509,
0.34308,
0.71709,
0.95826,
0.93349,
0.65969,
1.39913,
0.43555,
0.90907,
0.12014,
0.25326,
2.28086,
0.67729,
1.66613,
0.87725,
0.84475,
1.97606,
0.53873,
0.19053,
0.65612,
0.36600,
0.75650,
1.40481,
0.59932,
0.06878,
1.63055,
3.36773,
2.34591,
0.59275,
0.70126,
0.21152,
2.26393,
2.21491,
1.09326,
2.01543,
0.74459,
0.87785,
0.52949,
0.62114,
0.48023,
0.19059,
1.51141,
0.66495,
1.13066,
0.45824,
1.51402,
1.75519,
0.49346,
1.74805,
0.97594,
0.90180,
0.13019,
0.71369,
0.85550,
0.40112,
1.37278,
0.52582,
1.47260,
0.78322,
0.50924,
1.96285,
1.62232,
0.35184,
0.97468,
1.78915,
1.21624,
2.76267,
0.06307,
0.75254,
1.19290,
0.42115,
0.53826,
2.33365,
1.66109,
1.48739,
1.87802,
1.45463,
0.54145,
0.11817,
0.77410,
0.94863,
0.85732,
2.16137,
1.05694,
1.04077,
0.36049,
0.53505,
0.69286,
1.19113,
2.04659,
0.52690,
0.14518,
0.41100,
0.73501,
1.34124,
0.32031,
0.92672,
0.86102,
0.81190,
0.07397,
1.12068,
0.38205,
2.20134,
0.26682,
1.13090,
0.30923,
0.61686,
1.84663,
1.16664,
0.41154,
0.93522,
0.84446,
1.59410,
1.05504,
1.27978,
0.67601,
0.19567,
0.32043,
0.47833,
1.03488,
0.37925,
0.91133,
1.36848,
0.70512,
1.13772,
0.34176,
1.63751,
0.64163,
1.98712,
0.84180,
1.97960,
1.34107,
1.16697,
0.28745,
1.06859,
0.54628,
0.76262,
0.40584,
0.58100,
0.63135,
0.39922,
2.28421,
0.50780,
1.53729,
0.39970,
0.86461,
0.32454,
0.63172,
2.53310,
1.39559,
0.68976,
0.23295,
0.32433,
1.33773,
0.45705,
0.57323,
1.62770,
0.09924,
0.63928,
1.32847,
0.92975,
1.81821,
1.55254,
0.36484,
2.03429,
1.07960,
0.15764,
1.52053,
0.60701,
0.56562,
0.86504,
1.29720,
0.62447,
1.08171,
3.26638,
1.42306,
1.77168,
1.01602,
2.83330,
0.75659,
0.88879,
1.27051,
2.06634,
0.26327,
1.66722,
2.75404,
0.88530,
0.43575,
0.85805,
1.03994,
0.29118,
0.91414,
0.87217,
2.31605,
0.89538,
1.79110,
0.70213,
0.62690,
1.54056,
0.22716,
0.78326,
0.70820,
1.74699,
0.34265,
0.83273,
0.41480,
0.60537,
2.17524,
1.61859,
0.11462,
0.46918,
1.02520,
0.85796,
0.43417,
0.29266,
1.55381,
0.99638,
1.23718,
1.26988,
1.62634,
1.02715,
1.74144,
0.15451,
1.30011,
0.72657,
0.53548,
1.02520,
1.14978,
0.68481,
1.83976,
1.05026,
0.62709,
0.42796,
0.33676,
0.38686,
1.59154,
1.12713,
0.57152,
1.02827,
0.94565,
3.54574,
0.46466,
1.18787,
1.21305,
0.61583,
2.44401,
1.19809,
0.84195,
0.12794,
2.03025,
0.27767,
0.13707,
2.14754,
0.55265,
0.76018,
2.84536,
0.57797,
1.83223,
1.31710,
0.38636,
0.80963,
0.63463,
0.32710,
1.87999,
0.80812,
1.98645,
0.83971,
0.68959,
1.34531,
0.35694,
2.00949,
1.32824,
0.34830,
1.73415,
0.87014,
0.89479,
1.03535,
1.19283,
1.74899,
1.00993,
1.39173,
0.35381,
0.84367,
0.47855,
0.40399,
0.32907,
0.61961,
0.12112,
0.76856,
0.90956,
0.30342,
0.55261,
1.54879,
1.54035,
0.48580,
1.34109,
0.98339,
1.28189,
1.62148,
1.84466,
0.77318,
0.24967,
0.14147,
2.10894,
0.45641,
2.01730,
0.57223,
1.36870,
1.85839,
1.27672,
0.47112,
1.11044,
0.71947,
1.05971,
0.68542,
2.79435,
0.69298,
0.40217,
0.12790,
1.09968,
0.39377,
0.69295,
1.48193,
0.14482,
2.48559,
0.40099,
0.25951,
0.21784,
0.65797,
0.42523,
1.41331,
0.44143,
1.24714,
1.07276,
0.99819,
0.84040,
0.71596,
0.40058,
1.24787,
1.82065,
0.56661,
1.56323,
0.87381,
1.94515,
0.57465,
1.61284,
1.41362,
2.78364,
0.19276,
1.01526,
1.85410,
2.56021,
0.79169,
0.88348,
1.90532,
0.84338,
1.62508,
0.31370,
1.88402,
1.16214,
0.69904,
0.34173,
0.89819,
1.46224,
1.42853,
1.71051,
0.12351,
0.69620,
0.62133,
0.54651,
0.64570,
1.43477,
0.91949,
0.56224,
0.35443,
1.25970,
2.78758,
0.94324,
1.82341,
1.96453,
0.62708,
0.95096,
0.16962,
1.27392,
0.58444,
0.28524,
1.55586,
0.65050,
0.69201,
0.36834,
1.13257,
0.57640,
1.66524,
0.20378,
1.05078,
0.93456,
0.89249,
0.78448,
0.26120,
0.33595,
1.22447,
0.19494,
1.31610,
0.84281,
0.95090,
0.65169,
0.89244,
2.96044,
1.30764,
2.37104,
1.49893,
0.22861,
1.28370,
0.32077,
0.17974,
0.81947,
0.77046,
0.52135,
1.52555,
1.02696,
0.80263,
1.20940,
1.28415,
1.11815,
1.79080,
1.03527,
0.86069,
0.37068,
0.86046,
2.16442,
0.43705,
0.68617,
1.69091,
0.74445,
1.79919,
1.94058,
2.74665,
1.25221,
0.59648,
0.49802,
1.35366,
0.31602,
0.34986,
0.04343,
0.23467,
0.11905,
1.03289,
1.10016,
1.00080,
0.29522,
2.77040,
0.56189,
1.21799,
1.01055,
0.63722,
1.49281,
0.77083,
1.88442,
1.02157,
0.88945,
2.65084,
0.77473,
0.32719,
0.92565,
1.06723,
1.29188,
1.06827,
1.30194,
1.08007,
1.68660,
1.60476,
0.79151,
0.36032,
0.10277,
0.61784,
1.94632,
0.27743,
0.74249,
0.77559,
1.01636,
0.90846,
2.88497,
0.26933,
0.46060,
1.78106,
2.41271,
0.95996,
0.33764,
0.65416,
0.89657,
1.14623,
2.05147,
1.61145,
0.66525,
1.29621,
2.05186,
0.43274,
0.19175,
0.58290,
0.36735,
0.75823,
1.04928,
0.46873,
0.85235,
0.64502,
1.49266,
0.32230,
1.82619,
1.20300,
1.12806,
1.16946,
1.99943,
1.70027,
0.45389,
1.66661,
0.57843,
0.99391,
0.65316,
0.19579,
0.37059,
0.66202,
0.42090,
0.72886,
0.86230,
0.53840,
1.27843,
0.88021,
0.35646,
1.41236,
1.45393,
0.31523,
0.45670,
1.24671,
1.82014,
0.98978,
1.46327,
1.15554,
1.07092,
0.70050,
0.52521,
1.93658,
0.74767,
0.91894,
0.64395,
0.26774,
2.34370,
0.57169,
1.62683,
1.58472,
0.17908,
0.50277,
0.31104,
2.42961,
1.77338,
0.43474,
1.59748,
0.56573,
0.55706,
0.38219,
2.23500,
1.02984,
0.97152,
1.53620,
0.49662,
0.24690,
0.55429,
2.04179,
1.23534,
1.45948,
0.48657,
0.24536,
2.34802,
0.72722,
0.83525,
0.53604,
1.30865,
1.33345,
0.34404,
1.44121,
0.67630,
1.99827,
0.36843,
1.56481,
0.65846,
1.23151,
1.78835,
1.33829,
2.75047,
0.58106,
1.14593,
1.27058,
0.26446,
0.43909,
1.56137,
0.17314,
0.74708,
1.10476,
0.44025,
0.42421,
1.01443,
1.90378,
0.35735,
0.98075,
0.42373,
0.76469,
2.31126,
1.48824,
1.62136,
0.43265,
1.46384,
0.44137,
1.51348,
0.24966,
2.19440,
1.02202,
1.42087,
1.14641,
0.53101,
0.65565,
2.17702,
2.16887,
1.32936,
1.72883,
1.06429,
0.96423,
1.02244,
1.31341,
1.23876,
0.57374,
0.38975,
1.87770,
1.96908,
2.10175,
1.39502,
0.52211,
0.41384,
0.76335,
0.23966,
0.53080,
0.29822,
1.86969,
0.42328,
1.82030,
0.72321,
0.48212,
1.62982,
0.26666,
0.34156,
1.55584,
1.42322,
0.60876,
1.29920,
0.14412,
0.90092,
1.50031,
1.17717,
1.50194,
0.59610,
1.38734,
0.54805,
1.47151,
0.51602,
1.04045,
1.54829,
0.70925,
1.48336,
1.45334,
0.63096,
1.26646,
1.33462,
0.65322,
0.85299,
0.55395,
0.89449,
1.20219,
0.32931,
1.16731,
0.24360,
1.34874,
0.82467,
0.37437,
0.63171,
0.75618,
1.53709,
0.13194,
1.85249,
1.83567,
0.51383,
0.49707,
0.22258,
1.76026,
1.75171,
1.67680,
1.70990,
0.82042,
0.49575,
0.81987,
0.15334,
0.26109,
0.31899,
1.06660,
0.84193,
1.63947,
0.99942,
0.93260,
0.69962,
1.32279,
0.66590,
0.93115,
0.47319,
0.95405,
1.82639,
0.52040,
1.09360,
0.85234,
0.46129,
0.69368,
1.39961,
1.27473,
0.81676,
0.52553,
1.82182,
2.10424,
1.52195,
1.23897,
0.44896,
0.33241,
0.88088,
1.52101,
0.48164,
1.17180,
0.05806,
0.21591,
0.98893,
0.92218,
0.70575,
0.47271,
2.27652,
0.40589,
2.21761,
1.85128,
0.85322,
0.67830,
1.70085,
1.06054,
0.59489,
0.42048,
1.66734,
0.91911,
1.60900,
0.80249,
1.29307,
0.95241,
0.07975,
1.54252,
0.83576,
0.98541,
0.52849,
2.43196,
2.02495,
2.34932,
1.70193,
0.95396,
0.38095,
0.57203,
0.21464,
0.58885,
0.29789,
0.38944,
1.66097,
0.70537,
1.51170,
1.67847,
0.67301,
0.93072,
0.29117,
0.62423,
0.50811,
1.33075,
0.50818,
0.77426,
0.50011,
0.12563,
0.41638,
1.27215,
0.23315,
1.05544,
0.79782,
1.08848,
0.09961,
1.29628,
1.27099,
1.75280,
0.13182,
1.16183,
0.66280,
0.92846,
1.53474,
1.07773,
0.95290,
0.89457,
1.39296,
0.66115,
0.81895,
0.07109,
0.62740,
1.15113,
1.85724,
1.59116,
0.65210,
0.79346,
3.02941,
2.06548,
2.96363,
1.88306,
0.90287,
0.39625,
0.63734,
0.82880,
0.54708,
0.73855,
0.63202,
1.36367,
1.13115,
0.54141,
0.52523,
0.83304,
0.06880,
0.56801,
0.59293,
1.13302,
0.56017,
2.70420,
1.04185,
0.51864,
1.51573,
0.19415,
0.11938,
0.41032,
0.83432,
0.91741,
1.04197,
1.76517,
0.21124,
0.66888,
0.98530,
0.76110,
1.47565,
2.21537,
0.50381,
0.07992,
0.57869,
1.66711,
0.49523,
0.81959,
0.85284,
2.23217,
0.71141,
0.23774,
1.50936,
3.24682,
2.15822,
0.72098,
0.72237,
0.78946,
1.47940,
1.42212,
1.14841,
1.43131,
0.26025,
2.22189,
2.64575,
1.20855,
3.12831,
1.13365,
0.91718,
0.77400,
1.01360,
0.66364,
0.95317,
2.72279,
0.80269,
0.59439,
0.52719,
0.81804,
0.12670,
1.29032,
0.50816,
0.92328,
0.74793,
1.55413,
0.51456,
0.39616,
0.93647,
1.69256,
0.56113,
0.38610,
0.59391,
0.21707,
2.34319,
1.27069,
2.32559,
0.47916,
1.00294,
0.80159,
1.35816,
0.56676,
1.31436,
0.38829,
0.71980,
1.74203,
0.53567,
0.37711,
0.70892,
0.60037,
0.84921,
0.77307,
1.62052,
1.16294,
1.51943,
0.24650,
1.31922,
1.09444,
1.20242,
1.06912,
1.16864,
2.63118,
1.34250,
2.48057,
0.76734,
0.40949,
2.09764,
0.89159,
2.06419,
2.42155,
0.83356,
0.55922,
1.12540,
0.80828,
1.39864,
0.89095,
0.40013,
0.65779,
1.55595,
0.79901,
0.84044,
0.81553,
0.24177,
1.53102,
2.26298,
0.50020,
1.37376,
0.48399,
0.40932,
0.67586,
0.72611,
1.94099,
0.53549,
0.61045,
2.48183,
1.19311,
1.97614,
0.77884,
0.92038,
0.54653,
0.60515,
0.98046,
1.03911,
0.82364,
0.69989,
0.35962,
1.08336,
1.74944,
1.68330,
0.63629,
0.47837,
0.98599,
1.27779,
1.36945,
0.57175,
2.40204,
1.34603,
0.35692,
0.64834,
0.50758,
0.25053,
2.41471,
1.97506,
1.15255,
0.64598,
0.92918,
0.45561,
0.43095,
0.23219,
1.00579,
0.91519,
0.38379,
0.18517,
1.97294,
1.02531,
0.72644,
0.74364,
0.57758,
1.03504,
0.93558,
0.23748,
1.62567,
0.94326,
0.57718,
0.45238,
1.22529,
0.46043,
0.13626,
2.17321,
0.68503,
1.70780,
0.26994,
0.07131,
0.46208,
0.81997,
0.50428,
0.71207,
1.57666,
1.18208,
0.42515,
1.79629,
0.56499,
1.43730,
0.18193,
1.50247,
0.36345,
0.29542,
1.16774,
1.25880,
0.93439,
0.74304,
0.98345,
1.29884,
0.07656,
0.50061,
0.69936,
0.67410,
0.56598,
0.80690,
1.13100,
1.25567,
0.88186,
2.67743,
0.67371,
1.01446,
0.42434,
0.29954,
0.89009,
1.75484,
0.59997,
1.68901,
1.21654,
0.96755,
1.39137,
0.76818,
0.62689,
2.09828,
2.83031,
0.25327,
1.25940,
0.30366,
0.67819,
0.21321,
2.53315,
1.63601,
0.48091,
1.43760,
0.59079,
0.27667,
0.63516,
2.56392,
2.08117,
0.60957,
0.55134,
0.84220,
1.24083,
0.34252,
0.54165,
0.44147,
0.06697,
0.83185,
1.35559,
0.45748,
1.57164,
0.40770,
0.09147,
2.53590,
2.15352,
0.83163,
1.27225,
1.16399,
0.86011,
0.98415,
0.14344,
0.44189,
1.04847,
1.32256,
1.41279,
0.91187,
0.41164,
1.32532,
0.60141,
0.48389,
0.66593,
0.35755,
1.36359,
2.57663,
1.88661,
3.57388,
0.59690,
0.67175,
0.79644,
0.53003,
0.47172,
0.99592,
1.75283,
1.75314,
1.71177,
0.89722,
0.50645,
0.59832,
0.47430,
0.79094,
0.28374,
0.94129,
0.41752,
0.59333,
0.58609,
0.15454,
0.61193,
0.56220,
0.48750,
0.37133,
1.16183,
1.35333,
3.47402,
1.31296,
0.71445,
1.47169,
1.75432,
0.79766,
1.82072,
0.53158,
2.35313,
1.21409,
0.62356,
0.81519,
0.44133,
1.11547,
0.67495,
0.79312,
3.33013,
0.53714,
3.09797,
0.47845,
1.48496,
1.89193,
0.94323,
0.81784,
0.95894,
0.61794,
0.49283,
1.83213,
0.65940,
3.02946,
0.30192,
1.11735,
1.39200,
1.04143,
0.36744,
0.91600,
0.84097,
0.59087,
1.02959,
1.07078,
0.58749,
1.11908,
0.74427,
0.25330,
1.62556,
0.86847,
0.56869,
0.50982,
0.61788,
1.15814,
1.31592,
0.61702,
0.52538,
0.80812,
1.92260,
0.46688,
2.21386,
0.47520,
0.31739,
0.66668,
0.60843,
0.85816,
0.48395,
1.37418,
0.25998,
1.04218,
1.67489,
1.21776,
1.36017,
2.79909,
0.52851,
1.33607,
0.36294,
0.82062,
0.53039,
1.26238,
3.13405,
0.43949,
1.12171,
0.53139,
0.29901,
1.45534,
0.34917,
0.49922,
0.34109,
1.48916,
2.67887,
0.67437,
1.02408,
0.98268,
3.34520,
0.77524,
0.73409,
0.57493,
0.31623,
1.35459,
0.24832,
0.12263,
1.12822,
0.77044,
0.24642,
0.38753,
2.82442,
0.45394,
0.51211,
0.76164,
0.40434,
0.39618,
1.68577,
0.85401,
0.31379,
0.60475,
1.35318,
0.67958,
0.35565,
0.80469,
1.81129,
3.46710,
1.02194,
0.30708,
1.16287,
0.43944,
0.71355,
1.48684,
1.37878,
1.80303,
0.43124,
3.31748,
2.12812,
0.34077,
1.49737,
1.73880,
1.00772,
1.50745,
1.61656,
0.79371,
1.11021,
1.15220,
1.65207,
1.08739,
1.35437,
1.16346,
1.98808,
2.39608,
0.50103,
0.77583,
0.51139,
1.55977,
0.98652,
0.13988,
0.18215,
2.48540,
0.72231,
0.13197,
0.83862,
1.08811,
0.55876,
0.47514,
1.58876,
0.72325,
1.07198,
1.14649,
1.81977,
0.51422,
1.35398,
0.38954,
0.81355,
0.97998,
0.58044,
0.55537,
0.21457,
0.86279,
0.20615,
0.48868,
1.67739,
1.76036,
2.51706,
0.48852,
0.72950,
0.97086,
1.08720,
1.12857,
0.52177,
1.04496,
0.96992,
0.42926,
0.57040,
1.34340,
0.14657,
0.38745,
0.66107,
1.15142,
1.12627,
0.47794,
1.05128,
0.52777,
1.38411,
0.37049,
1.07679,
0.69497,
1.17740,
1.71006,
0.48036,
1.61107,
0.31518,
0.36561,
1.37813,
0.68650,
0.28676,
0.46082,
0.66812,
2.27184,
3.50204,
2.85263,
1.31341,
0.18277,
0.67274,
0.36509,
0.87171,
0.82177,
0.38132,
0.78822,
1.77701,
0.70510,
1.91838,
2.02653,
1.37821,
1.32804,
2.16712,
1.20231,
1.27686,
0.88635,
1.89172,
1.46775,
2.42391,
0.55408,
0.82034,
0.67108,
1.24442,
0.78822,
0.58062,
0.83853,
0.46488,
1.52946,
0.67392,
0.15909,
1.82117,
0.74926,
0.44127,
1.24667,
1.84428,
0.04901,
0.47284,
0.20591,
1.02863,
0.82826,
0.81100,
1.51696,
0.59440,
1.71594,
0.46109,
0.76860,
0.58545,
1.93977,
2.91256,
0.54383,
0.61052,
1.15076,
2.32212,
0.83491,
0.18657,
0.89319,
2.83793,
1.81554,
1.74917,
1.01794,
0.39460,
0.36132,
0.34457,
0.26961,
0.22798,
0.65220,
1.09304,
0.71100,
0.41215,
0.50371,
1.64242,
1.07751,
2.21590,
0.82010,
1.69292,
1.66794,
1.21037,
0.86926,
1.59205,
1.99045,
0.20316,
0.32759,
1.20045,
0.52676,
1.10054,
0.87609,
0.59308,
1.88171,
0.16106,
0.58489,
1.44155,
0.68517,
1.27622,
1.26820,
1.93405,
1.39395,
0.48790,
0.39685,
1.07984,
0.22405,
1.28031,
1.21410,
1.77953,
0.64038,
1.22263,
0.39991,
0.82350,
1.69686,
0.37550,
0.26762,
0.80750,
1.32331,
2.02178,
1.04913,
0.17675,
1.55694,
0.59332,
1.30006,
0.99231,
0.67713,
0.33697,
0.76937,
0.18765,
1.36803,
0.33737,
0.76131,
1.13495,
1.78327,
1.01001,
0.92689,
0.21194,
0.23694,
0.20362,
0.55271,
1.65817,
1.25057,
0.52767,
0.81869,
1.12596,
0.73568,
0.89388,
1.60004,
1.40864,
0.59419,
0.78545,
1.30882,
0.43629,
2.61454,
0.21209,
2.49860,
0.77055,
0.87888,
0.42996,
1.04555,
0.97917,
0.50529,
0.38910,
2.70876,
3.16609,
1.11385,
0.29065,
0.16620,
2.17050,
0.38400,
2.07222,
1.62439,
1.39206,
1.56662,
0.24445,
1.60003,
0.41957,
0.30338,
0.67800,
0.32070,
1.01965,
2.00853,
1.65146,
0.34594,
0.72064,
0.53810,
0.64692,
1.22968,
1.95280,
0.10749,
0.21582,
0.91572,
1.29016,
0.46685,
0.16823,
1.09162,
1.02522,
2.46274,
0.44197,
0.94931,
1.15728,
0.98248,
0.84906,
0.49944,
0.54911,
0.34935,
0.67378,
1.86325,
0.32445,
0.64066,
0.91494,
1.84620,
1.92089,
1.65458,
0.63118,
2.58491,
1.52824,
0.48814,
1.72737,
0.33804,
1.75078,
1.50913,
0.80170,
1.97436,
2.27322,
0.74246,
2.23924,
1.81458,
0.71603,
0.42468,
1.04797,
1.27190,
0.38150,
0.60621,
0.43119,
1.37128,
0.72254,
0.36465,
1.26330,
0.13174,
1.27145,
0.74732,
0.07290,
0.72980,
1.62707,
0.40381,
0.56164,
0.53601,
0.61061,
0.90182,
0.19389,
1.06757,
0.97593,
0.54296,
0.02705,
0.81756,
0.16814,
0.25051,
0.47483,
0.97390,
2.32975,
1.92098,
2.27791,
0.97150,
2.03507,
0.81173,
1.50135,
0.68509,
1.40875,
1.03322,
2.18933,
0.72427,
0.69736,
1.28800,
0.85437,
1.67688,
1.60168,
0.52794,
0.97650,
0.39363,
0.65114,
0.78372,
0.80837,
0.05959,
1.96396,
1.52288,
2.21304,
1.00619,
0.29864,
1.12144,
2.08610,
0.60471,
2.60950,
2.86729,
0.89524,
0.03854,
2.21767,
0.93603,
0.52850,
0.58670,
0.17923,
1.54350,
2.01793,
0.29607,
0.29649,
1.32002,
1.54480,
0.50527,
1.12929,
0.84719,
0.15805,
1.81368,
0.35739,
0.31568,
0.87253,
1.86254,
0.63067,
0.15672,
2.48542,
1.73630,
0.28891,
1.17840,
0.27213,
1.50282,
0.91238,
0.63810,
0.92108,
1.65329,
1.34556,
0.24036,
0.64783,
0.19090,
1.24700,
0.73216,
1.57235,
0.98228,
0.55076,
0.62609,
1.48305,
0.28788,
0.73764,
0.63948,
0.49835,
1.18053,
1.40533,
0.19982,
0.70689,
0.12514,
1.07300,
2.61206,
0.85694,
2.64547,
0.46667,
0.49177,
1.29867,
0.30923,
0.26744,
0.36692,
2.32054,
1.43853,
0.79842,
0.29934,
1.87899,
0.79809,
1.83735,
0.98902,
1.47940,
0.34040,
2.49415,
1.77057,
0.23258,
1.52166,
1.71313,
0.85694,
0.62452,
0.29224,
0.49224,
1.44859,
0.77547,
1.96543,
2.09039,
0.75284,
0.30419,
1.09451,
0.55444,
0.59643,
1.96105,
1.54629,
0.10837,
1.34880,
1.24119,
0.60148,
0.23751,
0.54571,
2.36804,
1.19725,
0.49858,
0.54835,
0.24038,
0.72201,
1.41998,
2.37519,
0.73696,
1.80069,
0.14503,
0.80973,
0.94213,
0.76716,
0.17659,
1.34844,
1.14029,
2.42894,
0.31652,
0.62385,
1.89593,
0.58197,
0.49044,
0.76431,
0.37333,
2.37712,
1.17156,
1.35460,
1.89497,
0.88890,
0.33204,
0.62321,
1.61306,
1.26458,
1.65562,
1.94765,
0.39363,
0.80104,
0.48488,
0.74212,
0.42591,
0.06828,
0.87459,
0.75792,
0.91602,
1.04909,
1.01556,
0.64103,
0.36587,
2.71025,
0.18225,
0.53955,
0.96348,
1.75362,
1.14653,
0.24044,
0.78947,
0.81450,
2.08699,
0.34949,
0.23370,
0.60794,
1.66452,
1.32391,
1.07604,
0.68569,
0.19578,
0.84531,
0.55475,
0.56536,
0.47421,
1.59704,
0.91622,
0.90940,
1.58313,
2.24042,
2.43210,
0.19577,
2.35071,
0.31398,
0.83975,
0.58231,
1.33066,
0.57422,
0.79881,
1.88805,
0.86567,
1.96375,
1.18277,
1.06691,
0.31045,
0.80087,
0.31050,
1.11681,
0.17780,
0.78490,
1.19279,
0.23734,
0.34566,
1.02849,
0.18083,
0.51343,
0.82105,
0.31409,
1.33629,
2.17560,
0.35441,
0.47887,
0.27733,
1.31514,
2.81970,
1.45495,
1.61268,
1.10532,
1.42919,
2.33409,
0.56225,
0.88587,
0.71108,
0.76031,
2.13957,
1.34956,
1.19133,
0.40079,
0.58337,
1.04021,
2.54492,
0.94027,
1.05641,
0.71506,
2.85962,
1.27133,
1.29617,
1.00508,
1.46212,
3.30787,
1.23718,
0.35559,
2.35013,
0.48740,
0.47886,
0.52833,
0.84334,
0.60979,
0.73429,
0.80031,
0.25949,
0.58329,
0.16691,
0.50762,
0.54911,
2.26748,
1.09497,
0.77005,
1.64274,
0.30373,
1.61699,
0.26135,
2.63889,
1.05898,
0.50164,
1.54093,
0.38416,
0.35041,
0.67449,
1.13185,
1.67208,
0.14095,
0.33110,
0.72174,
0.75447,
0.10484,
0.97735,
0.63615,
